nome,nome_civil,partido,uf,periodo_mandato,telefones,email,data_nascimento,naturalidade,profissao,formacao,numero_mandatos,comissoes,link_perfil,fonte_dados,url_fonte,data_extracao,metodo_extracao
MARIA DA CONCEIÇÃO TAVARES (PT-RJ),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/74837,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=13,2025-12-07 15:59:49,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
MARIA VALADÃO (PTB-GO),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/73669,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=13,2025-12-07 15:59:49,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
MARILU GUIMARÃES (PFL-MS),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/73759,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=13,2025-12-07 15:59:49,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
MARTA SUPLICY (PT-SP),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/73550,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=13,2025-12-07 15:59:49,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
ODAISA FERNANDES (PSDB-RO),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/74251,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=13,2025-12-07 15:59:49,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
RAQUEL CAPIBERIBE (PSB-AP),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/74068,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=13,2025-12-07 15:59:49,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
REGINA LINO (PMDB-AC),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/74130,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=13,2025-12-07 15:59:49,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
SANDRA STARLING (PT-MG),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/74761,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=13,2025-12-07 15:59:49,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
SIMARA ELLERY (PMDB-BA),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/74642,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=13,2025-12-07 15:59:49,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
VANESSA FELIPPE (PFL-RJ),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/73425,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=13,2025-12-07 15:59:49,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
BETH AZIZE (PDT-AM),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/133866,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=13,2025-12-07 15:59:49,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
EURIDES BRITO (PP-DF),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/133892,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=13,2025-12-07 15:59:49,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
IRMA PASSONI (PT-SP),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/133915,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=13,2025-12-07 15:59:49,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
MARIA LUIZA FONTENELE (PSTU-CE),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/73796,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=13,2025-12-07 15:59:49,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
RAQUEL CÂNDIDO (PTB-RO),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/133864,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=13,2025-12-07 15:59:49,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
REGINA GORDILHO (PRONA-RJ),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/73800,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=13,2025-12-07 15:59:49,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
SANDRA CAVALCANTI (PPR-RJ),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/133986,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=13,2025-12-07 15:59:49,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
WANDA REIS (PMDB-RJ),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/73862,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=13,2025-12-07 15:59:49,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
ABIGAIL FEITOSA (PSB-BA),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/139123,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=13,2025-12-07 15:59:49,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
ANNA MARIA RATTES (PSDB-RJ),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/139143,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=13,2025-12-07 15:59:49,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
BETE MENDES (PMDB-SP),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/139160,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=13,2025-12-07 15:59:49,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
CRISTINA TAVARES (PDT-PE),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/139174,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=13,2025-12-07 15:59:49,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
DIRCE TUTU QUADROS (PSDB-SP),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/139183,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=13,2025-12-07 15:59:49,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
EUNICE MICHILES (PFL-AM),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/139194,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=13,2025-12-07 15:59:49,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
LURDINHA SAVIGNON (PT-ES),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/1530,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=14,2025-12-07 15:59:51,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
MÁRCIA KUBITSCHEK (PMDB-DF),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/139294,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=14,2025-12-07 15:59:51,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
MARIA LÚCIA (PMDB-AC),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/139298,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=14,2025-12-07 15:59:51,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
MARLUCE PINTO (PTB-RR),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/139300,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=14,2025-12-07 15:59:51,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
MOEMA SÃO THIAGO (PSDB-CE),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/139310,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=14,2025-12-07 15:59:51,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
MYRIAM PORTELLA (PSDB-PI),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/139315,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=14,2025-12-07 15:59:51,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
RITA FURTADO (PFL-RO),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/139348,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=14,2025-12-07 15:59:51,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
SADIE HAUACHE (PFL-AM),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/139361,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=14,2025-12-07 15:59:51,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
WILMA MAIA (PDT-RN),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/139386,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=14,2025-12-07 15:59:51,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
IVETTE VARGAS (PTB-SP),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/1590,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=14,2025-12-07 15:59:51,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
JÚNIA MARISE (PMDB-MG),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/1712,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=14,2025-12-07 15:59:51,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
LÚCIA VIVEIROS (PDS-PA),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/1784,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=14,2025-12-07 15:59:51,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
MYRTHES BEVILACQUA (PMDB-ES),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/132028,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=14,2025-12-07 15:59:51,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
LYGIA LESSA BASTOS (ARENA-RJ),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/1701,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=14,2025-12-07 15:59:51,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
NECY NOVAES (ARENA-BA),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/1668,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=14,2025-12-07 15:59:51,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
JÚLIA STEINBRUCH (MDB-RJ),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/1688,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=14,2025-12-07 15:59:51,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
LÍGIA DOUTEL DE ANDRADE (MDB-SC),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/1695,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=14,2025-12-07 15:59:51,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
NYSIA CARONE (MDB-MG),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/1681,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=14,2025-12-07 15:59:51,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
NITA COSTA (PTB-BA),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/130631,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=14,2025-12-07 15:59:51,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
